0¦OTHER¦1581417142150¦1581417144120¦1581417145002¦1581417142150¦1581417144120¦1581417144120¦hahaha, wel¦Vlad10,Adam;¦ ⁰h ²a ⁷⁶h ⁸⁸a ¹⁴¹h ⁷⁷a ⁷⁴⁶, ²⁰¹  ⁵¹¹w ³e ¹²⁵l¦hahaha, wel¦
0¦SELF¦1581417144170¦1581417144235¦1581417145118¦1581417144170¦1581417144235¦1581417144235¦th¦Vlad10,Adam;¦ ⁰t ⁶⁵h¦th¦
0¦OTHER¦1581417144266¦1581417144266¦1581417145148¦1581417144266¦1581417144266¦1581417144266¦l¦Vlad10,Adam;¦ ⁰l¦l¦
0¦SELF¦1581417144327¦1581417146769¦1581417147653¦1581417144327¦1581417146769¦1581417146769¦e prbability ¦Vlad10,Adam;¦ ⁰e ⁷³  ¹⁵⁹p ⁹³r ¹¹⁴b ¹²³⁶a ¹⁶⁵b ⁸⁹i ⁸⁸l ⁹²i ⁹⁶t ¹⁰⁷y ¹³⁰ ¦e prb▅ability ¦
0¦OTHER¦1581417146972¦1581417146972¦1581417147855¦1581417146972¦1581417146972¦1581417146972¦w¦Vlad10,Adam;¦ ⁰w¦w¦
0¦SELF¦1581417146973¦1581417146973¦1581417147855¦1581417146973¦1581417146973¦1581417146973¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦OTHER¦1581417147004¦1581417147004¦1581417147927¦1581417147004¦1581417147004¦1581417147004¦e¦Vlad10,Adam;¦ ⁰e¦e¦
0¦SELF¦1581417147061¦1581417164255¦1581417165137¦1581417147061¦1581417164255¦1581417164255¦hat the baby ios the next einstein is as high as the prob the dr''' degree is gake(fake), that is, pretty low ih¦Vlad10,Adam;¦ ⁰h ⁸¹a ⁵⁵t ⁵⁷  ¹²⁰t ³⁸h ¹²⁶e ⁴³  ¹⁰¹b ⁶⁸a ⁶⁴b ⁹²y ⁸⁰  ¹⁰⁶i ¹¹o ⁷⁷s ⁸¹  ¹²⁴t ⁵²⁰h ¹⁶⁵e ¹²⁷  ⁴⁰⁸n ⁷⁴e ¹⁸¹x ⁸⁴t ¹²¹  ¹¹⁸e ¹⁰⁰i ³³n ¹²⁵s ¹⁸³t ⁸⁰e ¹²⁰i ²⁸n ²⁷⁸  ¹⁹⁴i ¹⁰⁵s ¹⁶²  ²⁴¹a ⁶⁸s ¹⁴⁹  ²⁰⁴h ⁶⁴i ⁸⁷g ⁹⁶h ⁴³⁸  ⁵²⁵a ⁷³s ¹²⁸  ⁹⁹t ⁶⁸h ⁹³e ⁵⁶  ¹⁵³p ¹⁰⁴r ⁶⁴o ⁵⁶b ¹⁸⁵  ¹⁵⁶t ⁵²h ¹⁰⁵e ⁴³  ¹⁴⁶d ¹⁵⁷r ⁷⁵' ²⁰⁸' ⁰' ⁴³⁸  ⁸⁷⁹d ¹⁴⁶e ⁴⁰⁶g ⁵²r ¹⁰⁶e ¹²⁶e ⁸⁰  ¹³⁴i ⁶⁷s ⁸¹  ¹⁵⁸g ⁵²a ⁸⁴k ¹⁵⁹e ¹⁰⁸⁹( ³¹⁶f ⁹¹a ⁴⁵k ¹⁶¹e ²¹³) ⁵¹¹, ¹⁴⁷  ¹⁴¹t ⁶⁷h ⁶⁰a ⁶⁷t ³²  ¹³⁰i ⁷³s ⁹⁶, ⁵⁵⁶  ²⁸⁶p ⁸⁷r ⁷⁶e ⁹⁸t ¹³¹t ⁹⁹y ¹¹⁷  ⁵⁹l ⁸⁵o ¹²⁹w ⁷⁶  ⁶⁸⁵i ⁸⁰h¦hat the baby ios the next einstein is as high as the prob the dr''' degree is gake▅(fake), that is, pretty low ih¦
0¦OTHER¦1581417164780¦1581417165498¦1581417166380¦1581417164780¦1581417165498¦1581417165498¦maybe¦Vlad10,Adam;¦ ⁰m ⁶⁰a ²⁴⁸y ¹⁵⁶b ²⁵⁴e¦maybe¦
0¦SELF¦1581417166383¦1581417166383¦1581417167267¦1581417166383¦1581417166383¦1581417166383¦i¦Vlad10,Adam;¦ ⁰i¦i¦
0¦OTHER¦1581417166389¦1581417166389¦1581417167272¦1581417166389¦1581417166389¦1581417166389¦.¦Vlad10,Adam;¦ ⁰.¦.¦
0¦SELF¦1581417166426¦1581417166510¦1581417167392¦1581417166426¦1581417166510¦1581417166510¦mh¦Vlad10,Adam;¦ ⁰m ⁸⁴h¦mh¦
0¦OTHER¦1581417166566¦1581417166566¦1581417167448¦1581417166566¦1581417166566¦1581417166566¦.¦Vlad10,Adam;¦ ⁰.¦.¦
0¦SELF¦1581417166610¦1581417166610¦1581417167492¦1581417166610¦1581417166610¦1581417166610¦o¦Vlad10,Adam;¦ ⁰o¦o¦
0¦OTHER¦1581417166829¦1581417182189¦1581417183071¦1581417166829¦1581417182189¦1581417182189¦. i still dont trust a doctor in a airballon, seems like a stupid decision..¦Vlad10,Adam;¦ ⁰. ⁹¹  ¹²³⁹i ⁸⁴  ⁵³²s ²⁰⁴t ⁸²i ¹⁹⁸l ¹⁶²l ¹⁷²  ¹²⁸d ⁵⁰o ¹⁸⁵n ⁹⁴t ¹⁵⁸  ²³²t ⁹⁰r ¹⁴¹u ¹¹⁹s ¹⁴⁶t ¹¹²  ¹²⁴a ¹¹⁰  ¹⁵⁵d ⁸³o ¹²²c ³¹¹t ⁵²o ¹⁰⁷r ¹⁰²  ¹⁴⁴i ²⁰⁵n ¹²¹  ¹⁶¹a ²³⁰  ³⁷⁸a ²³⁶i ²³r ¹⁸²b ¹⁶⁴a ¹¹⁸l ²²⁹l ¹⁰³o ³⁰⁶n ¹⁰²⁵, ¹¹⁸  ⁷⁰²s ²⁰⁵e ¹⁰⁴e ²⁰³m ¹⁶s ⁸⁹  ²⁰²l ²⁰⁵i ¹⁰⁰k ¹⁰²e ¹⁰¹  ²⁰⁹a ²⁹  ¹⁴¹s ²⁴⁰t ²⁰⁴u ¹⁰⁶p ²⁰¹i ¹¹⁴d ⁷⁷  ²¹⁹d ⁸³e ²²⁵c ¹¹⁰i ²⁹⁹s ¹i ²⁰⁵o ¹¹²n ¹⁴²⁵. ²⁰³.¦. ▅i still dont trust a doctor in a airballon▅, seems like a stupid decision▅..¦
0¦SELF¦1581417182217¦1581417182217¦1581417183099¦1581417182217¦1581417182217¦1581417182217¦h¦Vlad10,Adam;¦ ⁰h¦h¦
0¦OTHER¦1581417182326¦1581417182326¦1581417183209¦1581417182326¦1581417182326¦1581417182326¦.¦Vlad10,Adam;¦ ⁰.¦.¦
0¦SELF¦1581417182470¦1581417182470¦1581417183352¦1581417182470¦1581417182470¦1581417182470¦e¦Vlad10,Adam;¦ ⁰e¦e¦
0¦OTHER¦1581417182475¦1581417182475¦1581417183357¦1581417182475¦1581417182475¦1581417182475¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417182612¦1581417184742¦1581417185625¦1581417182612¦1581417184742¦1581417184742¦ is a good frie¦Vlad10,Adam;¦ ⁰  ²⁹¹i ¹²⁴s ¹⁰⁹  ¹⁰⁰a ⁵¹  ¹⁵⁴g ¹⁰²o ⁸⁹o ¹³⁷d ¹⁹⁰  ³⁹⁸f ²⁰⁷r ⁷⁴i ¹⁰⁴e¦ is a good frie¦
0¦OTHER¦1581417184822¦1581417184822¦1581417185705¦1581417184822¦1581417184822¦1581417184822¦h¦Vlad10,Adam;¦ ⁰h¦h¦
0¦SELF¦1581417184830¦1581417184981¦1581417185864¦1581417184830¦1581417184981¦1581417184981¦nd¦Vlad10,Adam;¦ ⁰n ¹⁵¹d¦nd¦
0¦OTHER¦1581417184991¦1581417185076¦1581417185959¦1581417184991¦1581417185076¦1581417185076¦e ¦Vlad10,Adam;¦ ⁰e ⁸⁵ ¦e ¦
0¦SELF¦1581417185205¦1581417185205¦1581417186088¦1581417185205¦1581417185205¦1581417185205¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦OTHER¦1581417185235¦1581417185591¦1581417186474¦1581417185235¦1581417185591¦1581417185591¦shou¦Vlad10,Adam;¦ ⁰s ⁶¹h ²⁷⁴o ²¹u¦shou¦
0¦SELF¦1581417185843¦1581417185843¦1581417186726¦1581417185843¦1581417185843¦1581417185843¦o¦Vlad10,Adam;¦ ⁰o¦o¦
0¦OTHER¦1581417185847¦1581417185847¦1581417186770¦1581417185847¦1581417185847¦1581417185847¦l¦Vlad10,Adam;¦ ⁰l¦l¦
0¦SELF¦1581417185954¦1581417185954¦1581417186835¦1581417185954¦1581417185954¦1581417185954¦f¦Vlad10,Adam;¦ ⁰f¦f¦
0¦OTHER¦1581417185958¦1581417186069¦1581417186952¦1581417185958¦1581417186069¦1581417186069¦d ¦Vlad10,Adam;¦ ⁰d ¹¹¹ ¦d ¦
0¦SELF¦1581417186074¦1581417186417¦1581417187301¦1581417186074¦1581417186417¦1581417186417¦ the ¦Vlad10,Adam;¦ ⁰  ¹⁰⁴t ⁷⁵h ⁸⁴e ⁸⁰ ¦ the ¦
0¦OTHER¦1581417186487¦1581417186487¦1581417187370¦1581417186487¦1581417186487¦1581417186487¦b¦Vlad10,Adam;¦ ⁰b¦b¦
0¦SELF¦1581417186619¦1581417186619¦1581417187502¦1581417186619¦1581417186619¦1581417186619¦p¦Vlad10,Adam;¦ ⁰p¦p¦
0¦OTHER¦1581417186624¦1581417186690¦1581417187573¦1581417186624¦1581417186690¦1581417186690¦e ¦Vlad10,Adam;¦ ⁰e ⁶⁶ ¦e ¦
0¦SELF¦1581417186719¦1581417186919¦1581417187803¦1581417186719¦1581417186919¦1581417186919¦il¦Vlad10,Adam;¦ ⁰i ²⁰⁰l¦il¦
0¦OTHER¦1581417186924¦1581417186924¦1581417187810¦1581417186924¦1581417186924¦1581417186924¦c¦Vlad10,Adam;¦ ⁰c¦c¦
0¦SELF¦1581417187077¦1581417187077¦1581417187961¦1581417187077¦1581417187077¦1581417187077¦o¦Vlad10,Adam;¦ ⁰o¦o¦
0¦OTHER¦1581417187121¦1581417187121¦1581417188043¦1581417187121¦1581417187121¦1581417187121¦a¦Vlad10,Adam;¦ ⁰a¦a¦
0¦SELF¦1581417187202¦1581417187278¦1581417188161¦1581417187202¦1581417187278¦1581417187278¦t ¦Vlad10,Adam;¦ ⁰t ⁷⁶ ¦t ¦
0¦OTHER¦1581417187301¦1581417187301¦1581417188183¦1581417187301¦1581417187301¦1581417187301¦r¦Vlad10,Adam;¦ ⁰r¦r¦
0¦SELF¦1581417187400¦1581417187545¦1581417188429¦1581417187400¦1581417187545¦1581417187545¦and¦Vlad10,Adam;¦ ⁰a ²⁶n ¹¹⁹d¦and¦
0¦OTHER¦1581417187580¦1581417187580¦1581417188462¦1581417187580¦1581417187580¦1581417187580¦f¦Vlad10,Adam;¦ ⁰f¦f¦
0¦SELF¦1581417187611¦1581417187611¦1581417188493¦1581417187611¦1581417187611¦1581417187611¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦OTHER¦1581417187729¦1581417187729¦1581417188612¦1581417187729¦1581417187729¦1581417187729¦u¦Vlad10,Adam;¦ ⁰u¦u¦
0¦SELF¦1581417187742¦1581417188666¦1581417189550¦1581417187742¦1581417188666¦1581417188666¦his ¦Vlad10,Adam;¦ ⁰h ⁶⁴i ⁶⁶⁶s ¹⁹⁴ ¦his ¦
0¦OTHER¦1581417188845¦1581417188845¦1581417189727¦1581417188845¦1581417188845¦1581417188845¦l¦Vlad10,Adam;¦ ⁰l¦l¦
0¦SELF¦1581417189094¦1581417190069¦1581417190950¦1581417189094¦1581417190069¦1581417190069¦wife t¦Vlad10,Adam;¦ ⁰w ¹⁴²i ⁴⁷⁷f ⁶⁰e ¹⁰⁴  ¹⁹²t¦wife t¦
0¦OTHER¦1581417190073¦1581417190073¦1581417190995¦1581417190073¦1581417190073¦1581417190073¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417190171¦1581417190345¦1581417191227¦1581417190171¦1581417190345¦1581417190345¦hou¦Vlad10,Adam;¦ ⁰h ¹³⁴o ⁴⁰u¦hou¦
0¦OTHER¦1581417190440¦1581417190440¦1581417191323¦1581417190440¦1581417190440¦1581417190440¦i¦Vlad10,Adam;¦ ⁰i¦i¦
0¦SELF¦1581417190473¦1581417190531¦1581417191414¦1581417190473¦1581417190531¦1581417190531¦gh¦Vlad10,Adam;¦ ⁰g ⁵⁸h¦gh¦
0¦OTHER¦1581417190551¦1581417190631¦1581417191515¦1581417190551¦1581417190631¦1581417190631¦f ¦Vlad10,Adam;¦ ⁰f ⁸⁰ ¦f ¦
0¦SELF¦1581417190709¦1581417190709¦1581417191592¦1581417190709¦1581417190709¦1581417190709¦,¦Vlad10,Adam;¦ ⁰,¦,¦
0¦OTHER¦1581417190888¦1581417191148¦1581417192031¦1581417190888¦1581417191148¦1581417191148¦he ¦Vlad10,Adam;¦ ⁰h ²¹⁰e ⁵⁰ ¦he ¦
0¦SELF¦1581417193382¦1581417193872¦1581417194753¦1581417193382¦1581417193872¦1581417193872¦maybe ¦Vlad10,Adam;¦ ⁰m ¹⁴⁴a ¹²⁸y ⁵²b ⁸⁹e ⁷⁷ ¦maybe ¦
0¦OTHER¦1581417193874¦1581417193874¦1581417194755¦1581417193874¦1581417193874¦1581417193874¦v¦Vlad10,Adam;¦ ⁰v¦v¦
0¦SELF¦1581417193973¦1581417193973¦1581417194855¦1581417193973¦1581417193973¦1581417193973¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦OTHER¦1581417194014¦1581417194014¦1581417194897¦1581417194014¦1581417194014¦1581417194014¦a¦Vlad10,Adam;¦ ⁰a¦a¦
0¦SELF¦1581417194021¦1581417194126¦1581417195009¦1581417194021¦1581417194126¦1581417194126¦he¦Vlad10,Adam;¦ ⁰h ¹⁰⁵e¦he¦
0¦OTHER¦1581417194168¦1581417194168¦1581417195092¦1581417194168¦1581417194168¦1581417194168¦l¦Vlad10,Adam;¦ ⁰l¦l¦
0¦SELF¦1581417194195¦1581417194314¦1581417195197¦1581417194195¦1581417194314¦1581417194314¦y ¦Vlad10,Adam;¦ ⁰y ¹¹⁹ ¦y ¦
0¦OTHER¦1581417194394¦1581417194394¦1581417195277¦1581417194394¦1581417194394¦1581417194394¦u¦Vlad10,Adam;¦ ⁰u¦u¦
0¦SELF¦1581417194455¦1581417194455¦1581417195337¦1581417194455¦1581417194455¦1581417194455¦a¦Vlad10,Adam;¦ ⁰a¦a¦
0¦OTHER¦1581417194474¦1581417194474¦1581417195357¦1581417194474¦1581417194474¦1581417194474¦e¦Vlad10,Adam;¦ ⁰e¦e¦
0¦SELF¦1581417194515¦1581417194515¦1581417195397¦1581417194515¦1581417194515¦1581417194515¦s¦Vlad10,Adam;¦ ⁰s¦s¦
0¦OTHER¦1581417194528¦1581417194528¦1581417195411¦1581417194528¦1581417194528¦1581417194528¦s¦Vlad10,Adam;¦ ⁰s¦s¦
0¦SELF¦1581417194591¦1581417194591¦1581417195474¦1581417194591¦1581417194591¦1581417194591¦k¦Vlad10,Adam;¦ ⁰k¦k¦
0¦OTHER¦1581417194643¦1581417194643¦1581417195526¦1581417194643¦1581417194643¦1581417194643¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417194722¦1581417194862¦1581417195744¦1581417194722¦1581417194862¦1581417194862¦ed ¦Vlad10,Adam;¦ ⁰e ⁶⁴d ⁷⁶ ¦ed ¦
0¦OTHER¦1581417194896¦1581417195091¦1581417195973¦1581417194896¦1581417195091¦1581417195091¦he¦Vlad10,Adam;¦ ⁰h ¹⁹⁵e¦he¦
0¦SELF¦1581417195250¦1581417195502¦1581417196385¦1581417195250¦1581417195502¦1581417195502¦him ¦Vlad10,Adam;¦ ⁰h ⁷²i ¹¹²m ⁶⁸ ¦him ¦
0¦OTHER¦1581417195534¦1581417195534¦1581417196416¦1581417195534¦1581417195534¦1581417195534¦'¦Vlad10,Adam;¦ ⁰'¦'¦
0¦SELF¦1581417195644¦1581417195644¦1581417196527¦1581417195644¦1581417195644¦1581417195644¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦OTHER¦1581417195664¦1581417195664¦1581417196547¦1581417195664¦1581417195664¦1581417195664¦s¦Vlad10,Adam;¦ ⁰s¦s¦
0¦SELF¦1581417195689¦1581417195689¦1581417196571¦1581417195689¦1581417195689¦1581417195689¦o¦Vlad10,Adam;¦ ⁰o¦o¦
0¦OTHER¦1581417195774¦1581417195774¦1581417196656¦1581417195774¦1581417195774¦1581417195774¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417195797¦1581417195933¦1581417196816¦1581417195797¦1581417195933¦1581417195933¦ jo¦Vlad10,Adam;¦ ⁰  ⁴⁸j ⁸⁸o¦ jo¦
0¦OTHER¦1581417195957¦1581417195957¦1581417196879¦1581417195957¦1581417195957¦1581417195957¦r¦Vlad10,Adam;¦ ⁰r¦r¦
0¦SELF¦1581417195997¦1581417196065¦1581417196948¦1581417195997¦1581417196065¦1581417196065¦in¦Vlad10,Adam;¦ ⁰i ⁶⁸n¦in¦
0¦OTHER¦1581417196072¦1581417196072¦1581417196955¦1581417196072¦1581417196072¦1581417196072¦e¦Vlad10,Adam;¦ ⁰e¦e¦
0¦SELF¦1581417196261¦1581417196261¦1581417197146¦1581417196261¦1581417196261¦1581417196261¦?¦Vlad10,Adam;¦ ⁰?¦?¦
0¦OTHER¦1581417196284¦1581417201644¦1581417202527¦1581417196284¦1581417201644¦1581417201644¦searchmay¦Vlad10,Adam;¦ ⁰s ²⁵⁹e ²⁷a ²⁶¹r ⁶⁹c ²⁴⁶h ⁴¹⁹²m ⁶¹a ²⁴⁵y¦search▅▅▅may¦
0¦SELF¦1581417201816¦1581417201816¦1581417202700¦1581417201816¦1581417201816¦1581417201816¦y¦Vlad10,Adam;¦ ⁰y¦y¦
0¦OTHER¦1581417201821¦1581417201821¦1581417202704¦1581417201821¦1581417201821¦1581417201821¦b¦Vlad10,Adam;¦ ⁰b¦b¦
0¦SELF¦1581417201848¦1581417201917¦1581417202799¦1581417201848¦1581417201917¦1581417201917¦ea¦Vlad10,Adam;¦ ⁰e ⁶⁹a¦ea¦
0¦OTHER¦1581417201956¦1581417201956¦1581417202838¦1581417201956¦1581417201956¦1581417201956¦e¦Vlad10,Adam;¦ ⁰e¦e¦
0¦SELF¦1581417201985¦1581417202105¦1581417202991¦1581417201985¦1581417202105¦1581417202105¦h ¦Vlad10,Adam;¦ ⁰h ¹²⁰ ¦h ¦
0¦OTHER¦1581417202461¦1581417202461¦1581417203344¦1581417202461¦1581417202461¦1581417202461¦,¦Vlad10,Adam;¦ ⁰,¦,¦
0¦SELF¦1581417202587¦1581417202587¦1581417203471¦1581417202587¦1581417202587¦1581417202587¦I¦Vlad10,Adam;¦ ⁰I¦I¦
0¦OTHER¦1581417202648¦1581417202648¦1581417203572¦1581417202648¦1581417202648¦1581417202648¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417202675¦1581417202850¦1581417203732¦1581417202675¦1581417202850¦1581417202850¦ se¦Vlad10,Adam;¦ ⁰  ¹⁰⁴s ⁷¹e¦ se¦
0¦OTHER¦1581417202850¦1581417202958¦1581417203841¦1581417202850¦1581417202958¦1581417202958¦he¦Vlad10,Adam;¦ ⁰h ¹⁰⁸e¦he¦
0¦SELF¦1581417202985¦1581417202985¦1581417203867¦1581417202985¦1581417202985¦1581417202985¦e¦Vlad10,Adam;¦ ⁰e¦e¦
0¦OTHER¦1581417203018¦1581417203018¦1581417203900¦1581417203018¦1581417203018¦1581417203018¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417203047¦1581417203214¦1581417204097¦1581417203047¦1581417203214¦1581417203214¦ y¦Vlad10,Adam;¦ ⁰  ¹⁶⁷y¦ y¦
0¦OTHER¦1581417203219¦1581417203219¦1581417204101¦1581417203219¦1581417203219¦1581417203219¦i¦Vlad10,Adam;¦ ⁰i¦i¦
0¦SELF¦1581417203274¦1581417203274¦1581417204156¦1581417203274¦1581417203274¦1581417203274¦o¦Vlad10,Adam;¦ ⁰o¦o¦
0¦OTHER¦1581417203293¦1581417203293¦1581417204216¦1581417203293¦1581417203293¦1581417203293¦s¦Vlad10,Adam;¦ ⁰s¦s¦
0¦SELF¦1581417203354¦1581417203354¦1581417204236¦1581417203354¦1581417203354¦1581417203354¦u¦Vlad10,Adam;¦ ⁰u¦u¦
0¦OTHER¦1581417203378¦1581417203378¦1581417204261¦1581417203378¦1581417203378¦1581417203378¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417203434¦1581417203532¦1581417204415¦1581417203434¦1581417203532¦1581417203532¦r ¦Vlad10,Adam;¦ ⁰r ⁹⁸ ¦r ¦
0¦OTHER¦1581417203541¦1581417203541¦1581417204423¦1581417203541¦1581417203541¦1581417203541¦s¦Vlad10,Adam;¦ ⁰s¦s¦
0¦SELF¦1581417203705¦1581417203705¦1581417204590¦1581417203705¦1581417203705¦1581417203705¦p¦Vlad10,Adam;¦ ⁰p¦p¦
0¦OTHER¦1581417203741¦1581417203741¦1581417204663¦1581417203741¦1581417203741¦1581417203741¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦SELF¦1581417203756¦1581417203756¦1581417204664¦1581417203756¦1581417203756¦1581417203756¦o¦Vlad10,Adam;¦ ⁰o¦o¦
0¦OTHER¦1581417203832¦1581417204153¦1581417205035¦1581417203832¦1581417204153¦1581417204153¦ill¦Vlad10,Adam;¦ ⁰i ²⁷⁰l ⁵¹l¦ill¦
0¦SELF¦1581417204173¦1581417204233¦1581417205115¦1581417204173¦1581417204233¦1581417204233¦in¦Vlad10,Adam;¦ ⁰i ⁶⁰n¦in¦
0¦OTHER¦1581417204288¦1581417204288¦1581417205170¦1581417204288¦1581417204288¦1581417204288¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417204329¦1581417204329¦1581417205211¦1581417204329¦1581417204329¦1581417204329¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦OTHER¦1581417204334¦1581417212084¦1581417212967¦1581417204334¦1581417212084¦1581417212084¦stupidi dont tr¦Vlad10,Adam;¦ ⁰s ¹⁷⁸t ⁵¹u ²⁵⁵p ⁷³i ⁸⁴d ⁶⁰⁸⁹i ⁸¹  ²²⁶d ⁵o ³⁰²n ¹³t ⁷²  ²²⁴t ⁹⁷r¦stupid▅▅▅i dont tr¦
0¦SELF¦1581417212261¦1581417212261¦1581417213145¦1581417212261¦1581417212261¦1581417212261¦a¦Vlad10,Adam;¦ ⁰a¦a¦
0¦OTHER¦1581417212266¦1581417212266¦1581417213149¦1581417212266¦1581417212266¦1581417212266¦u¦Vlad10,Adam;¦ ⁰u¦u¦
0¦SELF¦1581417212351¦1581417212351¦1581417213233¦1581417212351¦1581417212351¦1581417212351¦r¦Vlad10,Adam;¦ ⁰r¦r¦
0¦OTHER¦1581417212358¦1581417212358¦1581417213281¦1581417212358¦1581417212358¦1581417212358¦s¦Vlad10,Adam;¦ ⁰s¦s¦
0¦SELF¦1581417212451¦1581417212451¦1581417213333¦1581417212451¦1581417212451¦1581417212451¦g¦Vlad10,Adam;¦ ⁰g¦g¦
0¦OTHER¦1581417212472¦1581417212472¦1581417213354¦1581417212472¦1581417212472¦1581417212472¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦SELF¦1581417212503¦1581417212503¦1581417213385¦1581417212503¦1581417212503¦1581417212503¦h¦Vlad10,Adam;¦ ⁰h¦h¦
0¦OTHER¦1581417212704¦1581417214853¦1581417215735¦1581417212704¦1581417214853¦1581417214853¦ him! hahaha ¦Vlad10,Adam;¦ ⁰  ⁸²h ³²⁸i ⁷⁴m ⁵⁴⁰! ¹⁰⁴  ²⁶h ⁴⁸a ²²h ²⁰⁸a ²⁰⁶h ⁷⁴a ⁴³⁷ ¦ him! hahaha ¦
0¦SELF¦1581417217296¦1581417221506¦1581417222389¦1581417217296¦1581417221506¦1581417221506¦but it doesn''' mean we should kill him¦Vlad10,Adam;¦ ⁰b ⁴³u ⁷²t ¹³⁶  ¹⁰⁰i ⁶⁷t ¹²⁰  ¹⁵⁹d ¹¹⁸o ¹⁰⁴e ⁹¹s ⁸⁸n ¹⁵⁶' ¹²⁵' ²' ¹¹²  ¹³⁸m ⁶⁹e ⁵⁹a ⁸⁵n ⁶²¹  ²²²w ⁵⁷e ¹⁰⁶  ⁷⁰s ⁷⁹h ⁹²o ⁷⁶u ¹¹²l ⁹⁵d ⁹²  ¹⁴²k ⁶⁹i ⁶⁸l ¹¹²l ⁸¹  ⁸⁷h ⁶⁵i ¹²⁰m¦but it doesn''' mean we should kill him¦
0¦OTHER¦1581417223757¦1581417228586¦1581417229468¦1581417223757¦1581417228586¦1581417228586¦well, we have to kill someone¦Vlad10,Adam;¦ ⁰w ¹²¹e ³⁰⁷l ¹⁵⁴l ⁶⁵³, ²⁰⁴  ⁵⁴w ⁹⁷e ¹³⁶  ⁵³¹h ³⁶a ¹⁰⁰v ¹⁰⁹e ⁸⁶  ¹⁸²t ⁵⁸o ²⁵¹  ⁸⁸k ²¹⁸i ²⁰⁵l ¹²¹l ¹⁹⁸  ¹⁰²s ¹⁰⁰o ²⁰³m ⁹⁷e ⁸³o ²²⁷n ¹⁰⁸e¦well, we have to kill someone¦
0¦SELF¦1581417232402¦1581417232625¦1581417233507¦1581417232402¦1581417232625¦1581417232625¦Mis¦Vlad10,Adam;¦ ⁰M ¹⁶⁸i ⁵⁵s¦Mis¦
0¦OTHER¦1581417232645¦1581417232645¦1581417233527¦1581417232645¦1581417232645¦1581417232645¦a¦Vlad10,Adam;¦ ⁰a¦a¦
0¦SELF¦1581417232786¦1581417232786¦1581417233670¦1581417232786¦1581417232786¦1581417232786¦s¦Vlad10,Adam;¦ ⁰s¦s¦
0¦OTHER¦1581417232795¦1581417232795¦1581417233718¦1581417232795¦1581417232795¦1581417232795¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦SELF¦1581417232872¦1581417233084¦1581417233968¦1581417232872¦1581417233084¦1581417233084¦ H¦Vlad10,Adam;¦ ⁰  ²¹²H¦ H¦
0¦OTHER¦1581417233106¦1581417233196¦1581417234078¦1581417233106¦1581417233196¦1581417233196¦le¦Vlad10,Adam;¦ ⁰l ⁹⁰e¦le¦
0¦SELF¦1581417233198¦1581417233198¦1581417234080¦1581417233198¦1581417233198¦1581417233198¦e¦Vlad10,Adam;¦ ⁰e¦e¦
0¦OTHER¦1581417233256¦1581417233256¦1581417234139¦1581417233256¦1581417233256¦1581417233256¦a¦Vlad10,Adam;¦ ⁰a¦a¦
0¦SELF¦1581417233261¦1581417233438¦1581417234322¦1581417233261¦1581417233438¦1581417233438¦at¦Vlad10,Adam;¦ ⁰a ¹⁷⁷t¦at¦
0¦OTHER¦1581417233443¦1581417233443¦1581417234325¦1581417233443¦1581417233443¦1581417233443¦s¦Vlad10,Adam;¦ ⁰s¦s¦
0¦SELF¦1581417233498¦1581417233498¦1581417234380¦1581417233498¦1581417233498¦1581417233498¦h¦Vlad10,Adam;¦ ⁰h¦h¦
0¦OTHER¦1581417233528¦1581417233528¦1581417234450¦1581417233528¦1581417233528¦1581417233528¦t¦Vlad10,Adam;¦ ⁰t¦t¦
0¦SELF¦1581417233558¦1581417233645¦1581417234528¦1581417233558¦1581417233645¦1581417233645¦er¦Vlad10,Adam;¦ ⁰e ⁸⁷r¦er¦
0¦OTHER¦1581417233699¦1581417233699¦1581417234581¦1581417233699¦1581417233699¦1581417233699¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
0¦SELF¦1581417233803¦1581417233803¦1581417234685¦1581417233803¦1581417233803¦1581417233803¦ ¦Vlad10,Adam;¦ ⁰ ¦ ¦
